"","id","country","c3","c2","year","gini_reported","palma","ratio_top20bottom20","bottom40","q1","q2","q3","q4","q5","d1","d2","d3","d4","d5","d6","d7","d8","d9","d10","bottom5","top5","resource","resource_detailed","scale","scale_detailed","sharing_unit","reference_unit","areacovr","areacovr_detailed","popcovr","popcovr_detailed","region_un","region_un_sub","region_wb","eu","oecd","incomegroup","mean","median","currency","reference_period","exchangerate","mean_usd","median_usd","gdp_ppp_pc_usd2011","population","revision","quality","quality_score","source","source_detailed","source_comments","survey","link","region_label"
"5328",5328,"Indonesia","IDN","ID",1981,33.7,NA,5.45,20.44,7.72,12.72,15.62,21.84,42.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,401,1,101,1,1,1,101,1,101,4,405,7,0,0,3,NA,NA,"",NA,0.00158288792626479,NA,NA,NA,150978840,"",3,12,5,"Central Bureau of Statistics of Indonesia","Statistical Yearbook","","","Asia"
"5329",5329,"Indonesia","IDN","ID",1981,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,401,NA,NA,NA,2,2,201,1,101,4,405,7,0,0,3,NA,NA,"",NA,0.00158288792626479,NA,NA,NA,150978840,"",3,8,5,"Central Bureau of Statistics of Indonesia","Statistical Yearbook","","","Asia"
"5330",5330,"Indonesia","IDN","ID",1981,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,401,NA,NA,NA,2,3,301,1,101,4,405,7,0,0,3,NA,NA,"",NA,0.00158288792626479,NA,NA,NA,150978840,"",3,8,5,"Central Bureau of Statistics of Indonesia","Statistical Yearbook","","","Asia"
"5331",5331,"Indonesia","IDN","ID",1981,30.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,401,1,101,1,1,1,104,1,101,4,405,7,0,0,3,NA,NA,"",NA,0.00158288792626479,NA,NA,NA,150978840,"",3,10,8,"Fields 1989","","National Socio-Economic Survey","","Asia"
"5332",5332,"Indonesia","IDN","ID",1984,32.4,NA,5.09,20.75,8.25,12.5,15.28,22,41.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,401,1,101,1,1,1,101,1,101,4,405,7,0,0,3,NA,NA,"",NA,0.000974711278337208,NA,NA,NA,161555583,"",2,12,5,"Central Bureau of Statistics of Indonesia","Statistical Yearbook","","","Asia"
"5333",5333,"Indonesia","IDN","ID",1984,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,401,3,301,1,2,2,201,1,101,4,405,7,0,0,3,NA,NA,"",NA,0.000974711278337208,NA,NA,NA,161555583,"",2,10,5,"Central Bureau of Statistics of Indonesia","Statistical Yearbook","","","Asia"
"5334",5334,"Indonesia","IDN","ID",1984,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,401,3,301,1,2,3,301,1,101,4,405,7,0,0,3,NA,NA,"",NA,0.000974711278337208,NA,NA,NA,161555583,"",2,10,5,"Central Bureau of Statistics of Indonesia","Statistical Yearbook","","","Asia"
"5335",5335,"Indonesia","IDN","ID",1984,32.42,1.27,4.96,20.7,8.29,12.41,16.34,21.84,41.12,3.54,4.75,5.74,6.67,7.64,8.71,10.02,11.82,14.85,26.27,NA,NA,4,401,1,101,1,1,1,101,1,101,4,405,7,0,0,3,627,NA,"US$2011PPP",1,NA,NA,NA,NA,161523360,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Asia"
"5336",5336,"Indonesia","IDN","ID",1984,29.21,1.08,4.29,22.23,8.98,13.25,17.15,22.15,38.48,3.87,5.11,6.15,7.11,8.06,9.09,10.28,11.87,14.47,24.01,NA,NA,4,401,1,101,1,1,2,201,1,101,4,405,7,0,0,3,546.01,467.07,"US$2011PPP",1,NA,NA,NA,NA,161523360,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Asia"
"5337",5337,"Indonesia","IDN","ID",1984,33.29,1.33,5.27,20.09,7.89,12.2,16.39,21.97,41.55,3.35,4.54,5.6,6.61,7.63,8.76,10.09,11.88,14.86,26.69,NA,NA,4,401,1,101,1,1,3,301,1,101,4,405,7,0,0,3,866.81,708.21,"US$2011PPP",1,NA,NA,NA,NA,161523360,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Asia"
"5338",5338,"Indonesia","IDN","ID",1984,30.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,401,1,101,1,1,1,101,1,101,4,405,7,0,0,3,NA,NA,"",NA,0.000974711278337208,NA,NA,NA,161555583,"",3,11,8,"Fields 1989","","National Socio-Economic Survey","","Asia"
"5339",5339,"Indonesia","IDN","ID",1987,32,NA,NA,NA,NA,NA,NA,NA,41.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,401,1,101,1,1,1,101,1,101,4,405,7,0,0,3,NA,NA,"",NA,0.000608328627235482,NA,NA,NA,171728917,"",2,11,5,"Central Bureau of Statistics of Indonesia","Statistics Indonesia website 2004","National Socio-Economic Survey","","Asia"
"5340",5340,"Indonesia","IDN","ID",1987,26,NA,NA,NA,NA,NA,NA,NA,36.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,401,1,101,1,1,2,201,1,101,4,405,7,0,0,3,NA,NA,"",NA,0.000608328627235482,NA,NA,NA,171728917,"",2,11,5,"Central Bureau of Statistics of Indonesia","Statistics Indonesia website 2004","National Socio-Economic Survey","","Asia"
"5341",5341,"Indonesia","IDN","ID",1987,32,NA,NA,NA,NA,NA,NA,NA,40.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,401,1,101,1,1,3,301,1,101,4,405,7,0,0,3,NA,NA,"",NA,0.000608328627235482,NA,NA,NA,171728917,"",2,11,5,"Central Bureau of Statistics of Indonesia","Statistics Indonesia website 2004","National Socio-Economic Survey","","Asia"
"5342",5342,"Indonesia","IDN","ID",1987,30.57,1.17,4.39,21.91,9.1,12.81,16.5,21.64,39.94,3.98,5.12,5.98,6.83,7.74,8.76,9.99,11.64,14.32,25.62,NA,NA,4,401,1,101,1,1,1,101,1,101,4,405,7,0,0,3,633.41,NA,"US$2011PPP",1,NA,NA,NA,NA,171702752,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Asia"
"5343",5343,"Indonesia","IDN","ID",1987,27.73,1.01,3.84,23.37,9.8,13.57,17.11,21.87,37.65,4.28,5.52,6.37,7.2,8.07,9.04,10.19,11.68,14.01,23.64,NA,NA,4,401,1,101,1,1,2,201,1,101,4,405,7,0,0,3,568.3,484.86,"US$2011PPP",1,NA,NA,NA,NA,171702752,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Asia"
"5344",5344,"Indonesia","IDN","ID",1987,32.78,1.3,5.05,20.44,8.18,12.26,16.35,21.9,41.31,3.53,4.64,5.65,6.62,7.62,8.73,10.06,11.84,14.82,26.49,NA,NA,4,401,1,101,1,1,3,301,1,101,4,405,7,0,0,3,802.2,653.91,"US$2011PPP",1,NA,NA,NA,NA,171702752,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Asia"
"5345",5345,"Indonesia","IDN","ID",1990,32,NA,NA,NA,NA,NA,NA,NA,41.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,401,1,101,1,1,1,101,1,101,4,405,7,0,0,3,NA,NA,"",NA,0.000542648559087194,NA,NA,4625,181436821,"",2,11,5,"Central Bureau of Statistics of Indonesia","Statistics Indonesia website 2004","National Socio-Economic Survey","","Asia"
"5346",5346,"Indonesia","IDN","ID",1990,25,NA,NA,NA,NA,NA,NA,NA,36.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,401,1,101,1,1,2,201,1,101,4,405,7,0,0,3,NA,NA,"",NA,0.000542648559087194,NA,NA,4625,181436821,"",2,11,5,"Central Bureau of Statistics of Indonesia","Statistics Indonesia website 2004","National Socio-Economic Survey","","Asia"
"5347",5347,"Indonesia","IDN","ID",1990,34,NA,NA,NA,NA,NA,NA,NA,43.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,401,1,101,1,1,3,301,1,101,4,405,7,0,0,3,NA,NA,"",NA,0.000542648559087194,NA,NA,4625,181436821,"",2,11,5,"Central Bureau of Statistics of Indonesia","Statistics Indonesia website 2004","National Socio-Economic Survey","","Asia"
"5348",5348,"Indonesia","IDN","ID",1990,31.2,1.21,4.51,21.69,9.01,12.68,16.26,21.36,40.68,3.99,5.03,5.92,6.76,7.64,8.62,9.83,11.53,14.47,26.21,NA,NA,4,401,1,101,1,1,1,101,1,101,4,405,7,0,0,3,768.39,NA,"US$2011PPP",1,NA,NA,NA,4626,181413392,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Asia"
"5349",5349,"Indonesia","IDN","ID",1990,26.46,0.95,3.67,23.89,10.01,13.88,17.42,21.98,36.71,4.45,5.56,6.5,7.37,8.24,9.18,10.27,11.71,14.08,22.63,NA,NA,4,401,1,101,1,1,2,201,1,101,4,405,7,0,0,3,662.32,575.71,"US$2011PPP",1,NA,NA,NA,4626,181413392,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Asia"
"5350",5350,"Indonesia","IDN","ID",1990,34.66,1.43,5.44,19.6,7.9,11.7,15.79,21.62,42.99,3.46,4.44,5.38,6.32,7.33,8.47,9.86,11.76,14.99,28,NA,NA,4,401,1,101,1,1,3,301,1,101,4,405,7,0,0,3,1009.14,793.86,"US$2011PPP",1,NA,NA,NA,4626,181413392,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Asia"
"5351",5351,"Indonesia","IDN","ID",1993,34,NA,NA,NA,NA,NA,NA,NA,42.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,401,1,101,1,1,1,101,1,101,4,405,7,0,0,3,NA,NA,"",NA,0.000479132838557339,NA,NA,5331,190879523,"",2,11,5,"Central Bureau of Statistics of Indonesia","Statistics Indonesia website 2004","National Socio-Economic Survey","","Asia"
"5352",5352,"Indonesia","IDN","ID",1993,26,NA,NA,NA,NA,NA,NA,NA,36.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,401,1,101,1,1,2,201,1,101,4,405,7,0,0,3,NA,NA,"",NA,0.000479132838557339,NA,NA,5331,190879523,"",2,11,5,"Central Bureau of Statistics of Indonesia","Statistics Indonesia website 2004","National Socio-Economic Survey","","Asia"
"5353",5353,"Indonesia","IDN","ID",1993,33,NA,NA,NA,NA,NA,NA,NA,42.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,401,1,101,1,1,3,301,1,101,4,405,7,0,0,3,NA,NA,"",NA,0.000479132838557339,NA,NA,5331,190879523,"",2,11,5,"Central Bureau of Statistics of Indonesia","Statistics Indonesia website 2004","National Socio-Economic Survey","","Asia"
"5354",5354,"Indonesia","IDN","ID",1993,31.96,1.26,4.63,21.48,8.94,12.54,16,21.13,41.39,3.87,5.07,5.87,6.66,7.51,8.49,9.71,11.42,14.41,26.98,NA,NA,4,401,1,101,1,1,1,101,1,101,4,405,7,0,0,3,780.93,NA,"US$2011PPP",1,NA,NA,NA,5332,190851184,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Asia"
"5355",5355,"Indonesia","IDN","ID",1993,26,0.92,3.56,24.23,10.22,14.01,17.39,22.01,36.38,4.44,5.78,6.61,7.4,8.23,9.16,10.27,11.74,14.02,22.36,NA,NA,4,401,1,101,1,1,2,201,1,101,4,405,7,0,0,3,651.58,565.04,"US$2011PPP",1,NA,NA,NA,5332,190851184,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Asia"
"5356",5356,"Indonesia","IDN","ID",1993,35.35,1.47,5.58,19.44,7.82,11.62,15.49,21.45,43.63,3.32,4.5,5.37,6.25,7.19,8.3,9.74,11.71,15.02,28.61,NA,NA,4,401,1,101,1,1,3,301,1,101,4,405,7,0,0,3,1034.16,797.01,"US$2011PPP",1,NA,NA,NA,5332,190851184,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Asia"
"5357",5357,"Indonesia","IDN","ID",1996,36,NA,NA,NA,NA,NA,NA,NA,44.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,401,1,101,1,1,1,101,1,101,4,405,7,0,0,3,NA,NA,"",NA,0.000426931470436836,NA,NA,6387,199914831,"",2,11,5,"Central Bureau of Statistics of Indonesia","Statistics Indonesia website 2004","National Socio-Economic Survey","","Asia"
"5358",5358,"Indonesia","IDN","ID",1996,27,NA,NA,NA,NA,NA,NA,NA,37.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,401,1,101,1,1,2,201,1,101,4,405,7,0,0,3,NA,NA,"",NA,0.000426931470436836,NA,NA,6387,199914831,"",2,11,5,"Central Bureau of Statistics of Indonesia","Statistics Indonesia website 2004","National Socio-Economic Survey","","Asia"
"5359",5359,"Indonesia","IDN","ID",1996,36,NA,NA,NA,NA,NA,NA,NA,44.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,401,1,101,1,1,3,301,1,101,4,405,7,0,0,3,NA,NA,"",NA,0.000426931470436836,NA,NA,6387,199914831,"",2,11,5,"Central Bureau of Statistics of Indonesia","Statistics Indonesia website 2004","National Socio-Economic Survey","","Asia"
"5360",5360,"Indonesia","IDN","ID",1996,34.41,1.42,5.18,20.32,8.37,11.95,15.45,20.86,43.36,3.6,4.77,5.58,6.37,7.22,8.23,9.51,11.35,14.57,28.79,NA,NA,4,401,1,101,1,1,1,101,1,101,4,405,7,0,0,3,932.31,NA,"US$2011PPP",1,NA,NA,NA,6387,199901232,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Asia"
"5361",5361,"Indonesia","IDN","ID",1996,27.59,1,3.84,23.48,9.82,13.66,17.07,21.79,37.67,4.25,5.57,6.43,7.23,8.07,9,10.13,11.66,14.13,23.54,NA,NA,4,401,1,101,1,1,2,201,1,101,4,405,7,0,0,3,753.28,641.33,"US$2011PPP",1,NA,NA,NA,6387,199901232,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Asia"
"5362",5362,"Indonesia","IDN","ID",1996,37.55,1.65,6.22,18.38,7.29,11.09,15.08,21.2,45.35,3.08,4.21,5.1,5.98,6.95,8.12,9.58,11.62,15.07,30.28,NA,NA,4,401,1,101,1,1,3,301,1,101,4,405,7,0,0,3,1234.08,926.52,"US$2011PPP",1,NA,NA,NA,6387,199901232,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Asia"
"5363",5363,"Indonesia","IDN","ID",1998,31.07,1.19,4.51,21.81,8.97,12.84,16.31,21.4,40.47,3.8,5.17,6.02,6.82,7.67,8.64,9.85,11.55,14.46,26.01,NA,NA,4,401,1,101,1,1,1,101,1,101,4,405,7,0,0,3,689.22,NA,"US$2011PPP",1,NA,NA,NA,5645,205724592,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Asia"
"5364",5364,"Indonesia","IDN","ID",1998,25.68,0.9,3.55,24.36,10.13,14.23,17.57,22.06,36.01,4.3,5.83,6.71,7.52,8.33,9.24,10.32,11.74,14,22.01,NA,NA,4,401,1,101,1,1,2,201,1,101,4,405,7,0,0,3,579.22,507.94,"US$2011PPP",1,NA,NA,NA,5645,205724592,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Asia"
"5365",5365,"Indonesia","IDN","ID",1998,33.77,1.35,5.22,20.15,8.09,12.06,15.92,21.71,42.21,3.39,4.7,5.59,6.47,7.41,8.51,9.9,11.81,14.94,27.27,NA,NA,4,401,1,101,1,1,3,301,1,101,4,405,7,0,0,3,857.06,678.07,"US$2011PPP",1,NA,NA,NA,5645,205724592,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Asia"
"5366",5366,"Indonesia","IDN","ID",1999,30.8,NA,NA,NA,NA,NA,NA,NA,40.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,401,1,101,1,1,1,101,1,101,4,405,7,0,0,3,NA,NA,"",NA,0.000127305016454173,NA,NA,5611,208612556,"",2,11,5,"Central Bureau of Statistics of Indonesia","Statistics Indonesia website 2004","National Socio-Economic Survey","","Asia"
"5367",5367,"Indonesia","IDN","ID",1999,24,NA,NA,NA,NA,NA,NA,NA,34.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,401,1,101,1,1,2,201,1,101,4,405,7,0,0,3,NA,NA,"",NA,0.000127305016454173,NA,NA,5611,208612556,"",2,11,5,"Central Bureau of Statistics of Indonesia","Statistics Indonesia website 2004","National Socio-Economic Survey","","Asia"
"5368",5368,"Indonesia","IDN","ID",1999,32,NA,NA,NA,NA,NA,NA,NA,40.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,401,1,101,1,1,3,301,1,101,4,405,7,0,0,3,NA,NA,"",NA,0.000127305016454173,NA,NA,5611,208612556,"",2,11,5,"Central Bureau of Statistics of Indonesia","Statistics Indonesia website 2004","National Socio-Economic Survey","","Asia"
"5369",5369,"Indonesia","IDN","ID",1999,31.03,1.2,4.42,22.06,9.17,12.89,16.26,21.12,40.56,3.94,5.23,6.05,6.83,7.66,8.6,9.77,11.35,14.01,26.55,NA,NA,4,401,1,101,1,1,1,101,1,101,4,405,7,0,0,3,940.75,NA,"US$2011PPP",1,NA,NA,NA,5611,208615168,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Asia"
"5370",5370,"Indonesia","IDN","ID",1999,24.76,0.86,3.4,24.82,10.4,14.42,17.73,22.15,35.32,4.48,5.92,6.82,7.61,8.42,9.31,10.37,11.78,13.93,21.39,NA,NA,4,401,1,101,1,1,2,201,1,101,4,405,7,0,0,3,796.12,703.93,"US$2011PPP",1,NA,NA,NA,5611,208615168,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Asia"
"5371",5371,"Indonesia","IDN","ID",1999,35.37,1.48,5.42,19.86,8.09,11.77,15.48,20.83,43.82,3.47,4.63,5.47,6.3,7.22,8.26,9.53,11.3,14.33,29.49,NA,NA,4,401,1,101,1,1,3,301,1,101,4,405,7,0,0,3,1150.67,886.95,"US$2011PPP",1,NA,NA,NA,5611,208615168,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Asia"
"5372",5372,"Indonesia","IDN","ID",2000,28.54,1.06,3.99,23.1,9.65,13.45,16.81,21.57,38.52,4.17,5.48,6.33,7.13,7.95,8.87,10.01,11.56,14.14,24.38,NA,NA,4,401,1,101,1,1,1,101,1,101,4,405,7,0,0,3,928.92,NA,"US$2011PPP",1,NA,NA,NA,5807,211513824,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Asia"
"5373",5373,"Indonesia","IDN","ID",2000,24.1,0.83,3.28,25.19,10.63,14.56,17.8,22.12,34.89,4.61,6.02,6.89,7.67,8.47,9.33,10.37,11.75,13.89,21,NA,NA,4,401,1,101,1,1,2,201,1,101,4,405,7,0,0,3,816.56,725.73,"US$2011PPP",1,NA,NA,NA,5807,211513824,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Asia"
"5374",5374,"Indonesia","IDN","ID",2000,31.65,1.23,4.66,21.4,8.75,12.65,16.27,21.55,40.79,3.75,5,5.89,6.75,7.63,8.64,9.9,11.65,14.52,26.27,NA,NA,4,401,1,101,1,1,3,301,1,101,4,405,7,0,0,3,1084.08,878.83,"US$2011PPP",1,NA,NA,NA,5807,211513824,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Asia"
"5375",5375,"Indonesia","IDN","ID",2001,28.98,1.09,4.04,22.98,9.65,13.33,16.64,21.38,39,4.2,5.44,6.27,7.05,7.86,8.78,9.91,11.47,14.06,24.94,NA,NA,4,401,1,101,1,1,1,101,1,101,4,405,7,0,0,3,978.08,NA,"US$2011PPP",1,NA,NA,NA,5936,214427424,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Asia"
"5376",5376,"Indonesia","IDN","ID",2001,23.9,0.83,3.23,25.4,10.79,14.61,17.8,21.93,34.86,4.73,6.06,6.92,7.69,8.48,9.32,10.31,11.62,13.7,21.16,NA,NA,4,401,1,101,1,1,2,201,1,101,4,405,7,0,0,3,837.47,744.19,"US$2011PPP",1,NA,NA,NA,5936,214427424,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Asia"
"5377",5377,"Indonesia","IDN","ID",2001,31.76,1.24,4.66,21.33,8.78,12.55,16.25,21.48,40.94,3.78,4.99,5.85,6.7,7.61,8.64,9.89,11.59,14.51,26.43,NA,NA,4,401,1,101,1,1,3,301,1,101,4,405,7,0,0,3,1166.14,945.61,"US$2011PPP",1,NA,NA,NA,5936,214427424,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Asia"
"5378",5378,"Indonesia","IDN","ID",2002,33,NA,NA,NA,NA,NA,NA,NA,42.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,401,3,301,1,2,1,101,1,101,4,405,7,0,0,3,NA,NA,"",NA,0.00010739763886291,NA,NA,6116,217508059,"New 2013",1,10,5,"Central Bureau of Statistics of Indonesia","Consumption Module","National Socio-Economic Survey","","Asia"
"5379",5379,"Indonesia","IDN","ID",2002,34.3,1.4,5.15,20.3,8.4,11.9,15.4,21,43.3,3.6,NA,NA,NA,NA,NA,NA,NA,NA,28.5,NA,NA,4,401,1,101,1,1,1,101,1,101,4,405,7,0,0,3,NA,NA,"",NA,0.00010739763886291,NA,NA,6116,217508059,"New 2007",2,13,7,"World Bank","World Development Indicators 2004","","","Asia"
"5380",5380,"Indonesia","IDN","ID",2002,31.67,1.24,4.53,21.65,9.1,12.55,16,21.08,41.26,3.97,5.14,5.89,6.66,7.5,8.5,9.67,11.41,14.35,26.91,NA,NA,4,401,1,101,1,1,1,101,1,101,4,405,7,0,0,3,1210.63,NA,"US$2011PPP",1,NA,NA,NA,6120,217357792,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Asia"
"5381",5381,"Indonesia","IDN","ID",2002,25.53,0.9,3.46,24.53,10.47,14.06,17.35,21.94,36.19,4.62,5.85,6.66,7.4,8.21,9.14,10.25,11.69,14.03,22.16,NA,NA,4,401,1,101,1,1,2,201,1,101,4,405,7,0,0,3,984.82,852.11,"US$2011PPP",1,NA,NA,NA,6120,217357792,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Asia"
"5382",5382,"Indonesia","IDN","ID",2002,33.94,1.38,5.11,20.37,8.41,11.96,15.55,21.13,42.96,3.64,4.77,5.57,6.39,7.28,8.27,9.65,11.48,14.91,28.05,NA,NA,4,401,1,101,1,1,3,301,1,101,4,405,7,0,0,3,1503.12,1155.2,"US$2011PPP",1,NA,NA,NA,6120,217357792,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Asia"
"5383",5383,"Indonesia","IDN","ID",2003,32,NA,NA,NA,NA,NA,NA,NA,42.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,401,3,301,1,2,1,101,1,101,4,405,7,0,0,3,NA,NA,"",NA,0.000116589070163302,NA,NA,6320,220545214,"New 2013",1,10,5,"Central Bureau of Statistics of Indonesia","Consumption Module","National Socio-Economic Survey","","Asia"
"5384",5384,"Indonesia","IDN","ID",2003,31.85,1.24,4.63,21.32,8.88,12.44,16.01,21.52,41.15,3.85,5.03,5.83,6.62,7.52,8.49,9.85,11.67,14.74,26.41,NA,NA,4,401,1,101,1,1,1,101,1,101,4,405,7,0,0,3,1229.77,NA,"US$2011PPP",1,NA,NA,NA,6326,220309472,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Asia"
"5385",5385,"Indonesia","IDN","ID",2003,25.36,0.88,3.46,24.44,10.35,14.09,17.51,22.18,35.86,4.54,5.81,6.66,7.43,8.25,9.27,10.32,11.86,14.29,21.57,NA,NA,4,401,1,101,1,1,2,201,1,101,4,405,7,0,0,3,992.85,867.78,"US$2011PPP",1,NA,NA,NA,6326,220309472,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Asia"
"5386",5386,"Indonesia","IDN","ID",2003,34.01,1.36,5.27,19.85,8.05,11.8,15.82,21.95,42.39,3.43,4.62,5.48,6.32,7.32,8.49,9.91,12.04,15.32,27.07,NA,NA,4,401,1,101,1,1,3,301,1,101,4,405,7,0,0,3,1526.98,1204.01,"US$2011PPP",1,NA,NA,NA,6326,220309472,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Asia"
"5387",5387,"Indonesia","IDN","ID",2004,32,NA,NA,NA,NA,NA,NA,NA,42.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,401,3,301,1,2,1,101,1,101,4,405,7,0,0,3,NA,NA,"",NA,0.000111871213858606,NA,NA,6546,223614649,"New 2013",1,10,5,"Central Bureau of Statistics of Indonesia","Consumption Module","National Socio-Economic Survey","","Asia"
"5388",5388,"Indonesia","IDN","ID",2004,32.69,1.29,4.93,20.82,8.45,12.37,16.04,21.5,41.64,3.65,4.79,5.76,6.61,7.51,8.52,9.85,11.65,14.77,26.87,NA,NA,4,401,1,101,1,1,1,101,1,101,4,405,7,0,0,3,1223.41,NA,"US$2011PPP",1,NA,NA,NA,6556,223285664,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Asia"
